title,genres,profitable,rank
Uriyadi,Comedy-Thriller,366.66666666666663,2
Hollywood & Wine,Comedy-Thriller,60.0,3
Soodhu Kavvum,Comedy-Thriller-Crime,7541.935483870968,1
Get Shorty,Comedy-Thriller-Crime,280.5012297520661,2
A Thin Line Between Love and Hate,Comedy-Thriller-Crime-Romance,334.3263625,1
Parasite,Comedy-Thriller-Drama,2166.9345771363196,1
After Hours,Comedy-Thriller-Drama,135.7626888888889,2
The Great Dictator,Comedy-War,450.0,1
The Men Who Stare at Goats,Comedy-War,186.37232500000002,2
Jojo Rabbit,Comedy-War-Drama,1467.1865357142858,1
City Slickers,Comedy-Western,563.0881148148148,1
A Million Ways to Die in the West,Comedy-Western,116.025,2
The Ballad of Cable Hogue,Comedy-Western-Action,34.51903794136369,1
Yahşi Batı,Comedy-Western-Adventure,578.2529499999999,1
¡Three Amigos!,Comedy-Western-Adventure,56.8,2
The Cry Baby Killer,Crime,2200.0,1
Nine Queens,Crime,854.9144615384616,2
The Good Liar,Crime,477.12116,3
Da Rap Game,Crime,420.0,4
Pattiyal,Crime,270.0,5
The Outlaws,Crime-Action,799.8856329373061,1
Hot Fuzz,Crime-Action-Comedy,571.4481166666667,1
The Gentlemen,Crime-Action-Comedy,422.7129681818182,2
Pain & Gain,Crime-Action-Comedy,249.22219600000003,3
Dilwale,Crime-Action-Comedy,134.6153846153846,4
Mr. Nice Guy,Crime-Action-Comedy,47.94990592479189,5
Rumble in the Bronx,Crime-Action-Comedy-Thriller,331.89396,1
Empire,Crime-Action-Drama,364.7818,1
Sarkar,Crime-Action-Drama,210.52631578947367,2
The Newton Boys,Crime-Action-Drama,181.4814814814815,3
Payback,Crime-Action-Drama,79.58457888888888,4
21 Bridges,Crime-Action-Drama,51.332596969696965,5
Haider,Crime-Action-Drama-Romance,128.57142857142858,1
NH10,Crime-Action-Drama-Thriller,4900.0,1
Max Payne,Crime-Action-Drama-Thriller,144.04829999999998,2
The Long Kiss Goodnight,Crime-Action-Mystery-Thriller,37.62578615384615,1
Chappie,Crime-Action-Science Fiction,226.12060408163265,1
Demolition Man,Crime-Action-Science Fiction,1.8522245614035087,2
Sudden Impact,Crime-Action-Thriller,207.46678636363634,1
The November Man,Crime-Action-Thriller,117.04079333333333,2
Hero Wanted,Crime-Action-Thriller,66.66666666666666,3
Johnny English Reborn,Crime-Adventure-Action-Comedy-Thriller,255.73019111111114,1
Snatch,Crime-Comedy,735.57872,1
Агент Мамбо,Crime-Comedy,516.4905660377358,2
Big Momma's House,Crime-Comedy,479.8647933333333,3
Going in Style,Crime-Comedy,238.474164,4
Saving Grace,Crime-Comedy,163.30482,5
Thunderbolt and Lightfoot,Crime-Comedy-Action,525.0,1
Ocean's Eight,Crime-Comedy-Action,325.31244428571426,2
Alan Partridge: Alpha Papa,Crime-Comedy-Action,290.0,3
22 Jump Street,Crime-Comedy-Action,276.883228,4
"Big Mommas: Like Father, Like Son",Crime-Comedy-Action,161.29816875,5
Kingsman: The Secret Service,Crime-Comedy-Action-Adventure,823.0902370370371,1
Ace Ventura: When Nature Calls,Crime-Comedy-Adventure,607.9517766666667,1
The Longest Yard,Crime-Comedy-Drama,1383.0370689655172,1
Sugar & Spice,Crime-Comedy-Drama,20.699572727272727,2
Intolerable Cruelty,Crime-Comedy-Romance,99.90135833333333,1
Girl Under the Ketapang Tree,Crime-Comedy-Science Fiction,2515.0,1
Go,Crime-Comedy-Thriller,337.71726153846157,1
Gexis,Crime-Comedy-Western,285.9259259259259,1
Room Zero,Crime-Documentary,10.0,1
Booye Gandom,Crime-Drama,13233.333333333334,1
Lights of New York,Crime-Drama,3000.0,2
Taxi Driver,Crime-Drama,2097.761692307692,3
Bonnie and Clyde,Crime-Drama,1928.0,4
"Three Billboards Outside Ebbing, Missouri",Crime-Drama,967.9468733333333,5
Léon: The Professional,Crime-Drama-Action,183.03108749999998,1
Untitled Heist Film,Crime-Drama-Action,150.0,2
Absolute Power,Crime-Drama-Action,0.13662,3
Sharky's Machine,Crime-Drama-Action-Thriller,103.48628571428571,1
Gangster Squad,Crime-Drama-Action-Thriller,75.33483833333334,2
Dope,Crime-Drama-Comedy,313.9080285714286,1
The Wolf of Wall Street,Crime-Drama-Comedy,292.0,2
Filth,Crime-Drama-Comedy,82.28528,3
In Cold Blood,Crime-Drama-History,271.6443142857143,1
The Legend of Bhagat Singh,Crime-Drama-History,100.0,2
The Untouchables,Crime-Drama-History-Thriller,205.081816,1
The Spiral Staircase,Crime-Drama-Horror-Mystery-Thriller,273.3333333333333,1
The Exorcism of Emily Rose,Crime-Drama-Horror-Thriller,664.0358105263158,1
The Visitor,Crime-Drama-Music,354.93795,1
The Secret in Their Eyes,Crime-Drama-Mystery,1598.29215,1
The Conversation,Crime-Drama-Mystery,176.25,2
Changeling,Crime-Drama-Mystery,105.49137272727273,3
12,Crime-Drama-Mystery,88.43632500000001,4
Gone Baby Gone,Crime-Drama-Mystery,82.20894210526316,5
To Catch a Thief,Crime-Drama-Mystery-Romance-Thriller,250.0,1
Marnie,Crime-Drama-Mystery-Romance-Thriller,227.8688524590164,2
The Postman Always Rings Twice,Crime-Drama-Mystery-Romance-Thriller,202.1984551396316,3
The Double Hour,Crime-Drama-Mystery-Romance-Thriller,10.063376027684779,4
In the Heat of the Night,Crime-Drama-Mystery-Thriller,1268.9989,1
The Bride Wore Black,Crime-Drama-Mystery-Thriller,1185.140562248996,2
The Body of My Enemy,Crime-Drama-Mystery-Thriller,421.00043051088204,3
Crossfire,Crime-Drama-Mystery-Thriller,420.0,4
Chinatown,Crime-Drama-Mystery-Thriller,400.0,5
The Net,Crime-Drama-Mystery-Thriller-Action,402.8543863636363,1
West Side Story,Crime-Drama-Romance,627.6137,1
The Unholy Three,Crime-Drama-Romance,583.4951456310679,2
Lolita,Crime-Drama-Romance,362.5,3
Mata Hari,Crime-Drama-Romance,299.10394265232975,4
Blue Story,Crime-Drama-Romance,259.375,5
Witness,Crime-Drama-Romance-Thriller,472.558275,1
Mississippi Mermaid,Crime-Drama-Romance-Thriller,359.75,2
Dark Passage,Crime-Drama-Romance-Thriller,104.41001191895114,3
Baby Boy,Crime-Drama-Romance-Thriller,83.63530625,4
22 Female Kottayam,Crime-Drama-Romance-Thriller,25.0,5
American Gigolo,Crime-Drama-Romance-Thriller-Mystery,373.8265416666667,1
Dog Day Afternoon,Crime-Drama-Thriller,2492.5475555555554,1
The Crying Game,Crime-Drama-Thriller,1587.9855772630049,2
The Silence of the Lambs,Crime-Drama-Thriller,1335.4890631578946,3
Vice,Crime-Drama-Thriller,1083.8216666666665,4
Nightcrawler,Crime-Drama-Thriller,983.529411764706,5
Jack Reacher,Crime-Drama-Thriller-Action,263.9009916666667,1
Harsh Times,Crime-Drama-Thriller-Action,198.3519,2
Hannibal Rising,Crime-Drama-Thriller-Horror,64.33976799999999,1
The Man Who Knew Too Much,Crime-Drama-Thriller-Mystery,310.0,1
Narc,Crime-Drama-Thriller-Mystery,94.36533846153846,2
Lawless,Crime-Drama-Western,106.44838461538461,1
Perfume: The Story of a Murderer,Crime-Fantasy-Drama,125.06653999999999,1
Serpico,Crime-History,893.3333333333334,1
Scream,Crime-Horror-Mystery,1136.047592857143,1
Sara is Missing,Crime-Horror-Thriller,100.0,1
Fin de la prórroga,Crime-Mystery-Thriller,5900.0,1
Se7en,Crime-Mystery-Thriller,891.8541181818181,2
Phone Booth,Crime-Mystery-Thriller,652.5933692307692,3
The Batman,Crime-Mystery-Thriller,315.37433351351353,4
The Big Sleep,Crime-Mystery-Thriller,206.25,5
Along Came a Spider,Crime-Mystery-Thriller-Action,75.29760166666667,1
Tequila Sunrise,Crime-Romance-Thriller,360.4347826086956,1
Siberia,Crime-Romance-Thriller,0.6704,2
Alien Nation,Crime-Science Fiction-Thriller,100.96904375,1
Drishyam,Crime-Thriller,1500.0,1
The Call,Crime-Thriller,427.4798307692308,2
Thegidi,Crime-Thriller,344.55445544554453,3
No Good Deed,Crime-Thriller,307.8061742424242,4
Blue Ruin,Crime-Thriller,273.00619047619045,5
Badlapur,Crime-Thriller-Action,420.5405405405405,1
Thief,Crime-Thriller-Action,108.9620909090909,2
Grandpa Comes Back from Germany,Crime-Thriller-Action,100.0,3
Andhadhun,Crime-Thriller-Comedy,1577.7777777777778,1
Joker,Crime-Thriller-Drama,1853.184201818182,1
The Accountant,Crime-Thriller-Drama,252.6364659090909,2
Jackie Brown,Crime-Thriller-Drama,230.60968333333332,3
A Perfect Murder,Crime-Thriller-Drama,113.39728,4
Carlito's Way,Crime-Thriller-Drama,112.82774,5
Hell or High Water,Crime-Thriller-Drama-Western,213.24413333333334,1
Frenzy,Crime-Thriller-Horror,260.0,1
Wait Until Dark,Crime-Thriller-Horror,175.0,2
The First Power,Crime-Thriller-Horror,124.24195,3
The Snowman,Crime-Thriller-Horror,23.438322857142857,4
Goofer’s Brush,Crime-Thriller-Horror-Drama,39900.0,1
The Last House on the Left,Crime-Thriller-Horror-Drama,118.14423333333333,2
Cure,Crime-Thriller-Horror-Mystery,395.0,1
Strangers on a Train,Crime-Thriller-Mystery,483.3333333333333,1
Ittefaq,Crime-Thriller-Mystery,159.0909090909091,2
Unlawful Entry,Crime-Thriller-Mystery,148.42921304347826,3
The Raven,Crime-Thriller-Mystery,14.068273076923077,4
A Simple Favor,Crime-Thriller-Mystery-Comedy,1164.669255,1
Body Heat,Crime-Thriller-Romance,167.32042222222222,1
This Could Be You,Documentary,199800.0,1
Super Size Me,Documentary,43861.65846153846,2
Tattness: The Other Side of Hell: The Documentary,Documentary,19900.0,3
Malawi,Documentary,13900.0,4
Catfish,Documentary,10053.143333333333,5
1320 video - Texas Streets 2013,Documentary-Action,733.3333333333333,1
PIGEON MAN,Documentary-Action-Adventure-Comedy,100.0,1
African Cats,Documentary-Adventure,517.15494,1
Ein Tina leyad Ha'Kinneret,Documentary-Adventure,20.0,2
Eyebrow,Documentary-Comedy,100.0,1
Tour on Mud,Documentary-Comedy,42.857142857142854,2
Mariana Cooks Pasta,Documentary-Comedy,40.0,3
"Run, Hide, Fight",Documentary-Crime,76.0,1
Active Shooter,Documentary-Crime,66.66666666666666,2
Tarnation,Documentary-Drama,532933.9449541284,1
Life in a Day,Documentary-Drama,399.6703685677625,2
Memorándum,Documentary-Drama,350.0,3
From The 20s In the 80s,Documentary-Drama,300.0,4
Ek Kahani Maa,Documentary-Drama,75.0,5
Hugo and Rosa,Documentary-Drama-Romance-TV Movie,20.0,1
Brazen Epiphany,Documentary-Drama-Thriller,200.0,1
March of the Penguins,Documentary-Family,3760.3708787878786,1
Boy in the trunk,Documentary-Fantasy-Drama,333.33333333333337,1
Untold Stories of Columbine,Documentary-History,4900.0,1
Roger & Me,Documentary-History-Comedy,4091.48,1
Is This Water?,Documentary-History-Family,100.0,1
Woodstock,Documentary-History-Music,5650.8516666666665,1
The Jack Ruhl Show: The Movie,Documentary-Horror,508.69565217391306,1
Billy Yeager The Ineffable Enigma,Documentary-Music,1324.2424242424242,1
One Direction: This Is Us,Documentary-Music,1170.0,2
20 Feet from Stardom,Documentary-Music,978.4932,3
Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,Documentary-Music,909.1852285714285,4
Short Stack Live at the Sydney Opera House,Documentary-Music,235.0,5
Endank Soekamti: Rock For Kamtis,Documentary-Music-Comedy,20.0,1
Celldweller: Start of an Empire (The Making of,Documentary-Music-Science Fiction,900.0,1
Malvinas: Stories of Betrayals,Documentary-War-Drama,150.0,1
Kiss of the Spider Woman,Drama,1.545928909090909E8,1
Saved,Drama,499900.0,2
Someone Wants to Talk with You,Drama,99900.0,3
Damaged Lives,Drama,17900.0,4
Run Away - Polayon,Drama,14900.0,5
Macon County Line,Drama-Action,7900.0,1
The Villainess,Drama-Action,6889.9664,2
Dangal,Drama-Action,5780.7692307692305,3
GWF Women's Wrestling Revolution 1,Drama-Action,5462.798416953913,4
Shank,Drama-Action,2754.788,5
Kingdom of Heaven,Drama-Action-Adventure-History-War,67.78663615384616,1
Paint Your Wagon,Drama-Action-Comedy-Western-Music,58.393890000000006,1
Lowriders,Drama-Action-Crime,1149.3351528384278,1
Bronson,Drama-Action-Crime,882.9182608695652,2
Singham,Drama-Action-Crime,717.5702155453952,3
Elite Squad,Drama-Action-Crime,268.9787,4
Rififi,Drama-Action-Crime,130.0,5
The Dark Knight,Drama-Action-Crime-Thriller,443.00456432432435,1
The Gauntlet,Drama-Action-Crime-Thriller,380.2665090909091,2
Boiling Point,Drama-Action-Crime-Thriller,11.759088888888888,3
Ford v Ferrari,Drama-Action-History,131.053493852459,1
Ip Man,Drama-Action-History,88.7127463962939,2
Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,Drama-Action-History,16.0,3
War of the Arrows,Drama-Action-History-Thriller,512.5,1
Munich,Drama-Action-History-Thriller,87.11732714285715,2
Algiers,Drama-Action-Mystery-Romance,37.57669842288529,1
The Fugitive,Drama-Action-Thriller,738.354,1
Black and Blue,Drama-Action-Thriller,268.526525,2
Blue Thunder,Drama-Action-Thriller,92.33342727272728,3
Sugar Hill,Drama-Action-Thriller,82.25518000000001,4
Ladder 49,Drama-Action-Thriller,24.23617833333333,5
Infernal Affairs II,Drama-Action-Thriller-Crime,2466.6096,1
Dhoom 2,Drama-Action-Thriller-Crime,321.7857,2
Patriot Games,Drama-Action-Thriller-Crime,295.6701933333334,3
Vantage Point,Drama-Action-Thriller-Crime,277.9037275,4
In Too Deep,Drama-Action-Thriller-Crime,100.16362857142857,5
Infernal Affairs,Drama-Action-Thriller-Crime-Mystery,6867.145600000001,1
The Girl Who Played with Fire,Drama-Action-Thriller-Crime-Mystery,1417.6921431659216,2
Capricorn One,Drama-Action-Thriller-Science Fiction,140.0,1
Inglourious Basterds,Drama-Action-Thriller-War,359.22535285714287,1
Balkan Line,Drama-Action-War,82.53634285714286,1
The Last Samurai,Drama-Action-War-History,226.25641500000003,1
Wings,Drama-Action-War-Romance,80.0,1
Noah,Drama-Adventure,190.1099784,1
My Own Private Idaho,Drama-Adventure,156.05344000000002,2
Nebraska,Drama-Adventure,130.6906,3
Allenby. Paris.,Drama-Adventure,33.33333333333333,4
Hero,Drama-Adventure-Action-History,472.2401032258064,1
Everest,Drama-Adventure-History,269.86833454545456,1
A Passage to India,Drama-Adventure-History,240.0185875,2
Hawaii,Drama-Adventure-Romance,130.41481333333334,1
Dosti,Drama-Adventure-Romance,99.99999999999999,2
The Beach,Drama-Adventure-Romance-Thriller,260.1421825,1
The Martian,Drama-Adventure-Science Fiction,483.4832314814815,1
Deliverance,Drama-Adventure-Thriller,2206.11775,1
Birds of Passage,Drama-Adventure-Thriller-Action-Crime,340.0,1
The Charge of the Light Brigade,Drama-Adventure-War,128.0,1
Force 10 From Navarone,Drama-Adventure-War,44.6,2
True Grit,Drama-Adventure-Western,563.88665,1
The Man From Snowy River II,Drama-Adventure-Western-Family-Action,57.2913616398243,1
Animal Channel,Drama-Animation,24.068863181820436,1
The Hunchback of Notre Dame,Drama-Animation-Family,225.338851,1
All Dogs Go to Heaven,Drama-Animation-Family-Comedy-Fantasy,96.3770072463768,1
Waltz with Bashir,Drama-Animation-War-Documentary,645.2914666666667,1
Jailbait,Drama-Comedy,2816466.666666667,1
Preacherman,Drama-Comedy,7592.307692307692,2
The Intouchables,Drama-Comedy,3181.4500769230767,3
The Cherry Orchard,Drama-Comedy,2600.0,4
mid90s,Drama-Comedy,2571.7924681784025,5
Velaiyilla Pattathari,Drama-Comedy-Action,600.0,1
Teefa in Trouble,Drama-Comedy-Action-Crime,208.33026666666666,1
Beats,Drama-Comedy-Crime,2286.616,1
Hustlers,Drama-Comedy-Crime,688.0,2
Irrational Man,Drama-Comedy-Crime,298.0197090909091,3
Madea's Witness Protection,Drama-Comedy-Crime,234.49621000000002,4
Bad Santa,Drama-Comedy-Crime,232.5603869565217,5
We Bought a Zoo,Drama-Comedy-Family,140.163682,1
"Hi, Mom",Drama-Comedy-Fantasy,1293.3045220338981,1
Billy Elliot,Drama-Comedy-Music,2085.6052600000003,1
ATL 2: The Homecoming,Drama-Comedy-Mystery,1880.0,1
ATL,Drama-Comedy-Mystery,5.852815,2
Never on Sunday,Drama-Comedy-Romance,5198.013245033113,1
Godfather,Drama-Comedy-Romance,3788.8888888888887,2
Zindagi Na Milegi Dobara,Drama-Comedy-Romance,1977.922077922078,3
Tadpole,Drama-Comedy-Romance,1827.5253333333333,4
Can't Buy Me Love,Drama-Comedy-Romance,1656.8796111111112,5
Train of Life,Drama-Comedy-War,2039.13172685574,1
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama-Comedy-War,429.08133333333336,2
The Dressmaker,Drama-Comedy-Western,109.58445934618608,1
The Godfather,Drama-Crime,3984.4401833333336,1
Over the Hill to the Poorhouse,Drama-Crime,2900.0,2
Midnight Express,Drama-Crime,1421.7391304347825,3
Kids,Drama-Crime,1260.8144,4
American Hustle,Drama-Crime,1055.859035,5
Gang Tapes,Drama-Crime-Action-Adventure-Thriller,20.0,1
Mama Weed,Drama-Crime-Comedy,19.61820973075106,1
Jeet Lengey Jahaan,Drama-Crime-Documentary,32.53090435914118,1
Just Mercy,Drama-Crime-History,304.818024,1
J. Edgar,Drama-Crime-History,141.7315142857143,2
House of Gucci,Drama-Crime-History,102.34456666666667,3
Black Mass,Drama-Crime-History,86.48655094339622,4
Get Rich or Die Tryin',Drama-Crime-Music,16.10632,1
Blue Velvet,Drama-Crime-Mystery-Thriller,43.6461,1
The Thomas Crown Affair,Drama-Crime-Romance,158.96912708333332,1
Less Than Zero,Drama-Crime-Romance,54.9547875,2
Killer City,Drama-Crime-Romance,33.33333333333333,3
Rhino Horn,Drama-Crime-Thriller,1800.0,1
Sleeping with the Enemy,Drama-Crime-Thriller,821.0473947368421,2
The Usual Suspects,Drama-Crime-Thriller,289.0261333333333,3
Collateral,Drama-Crime-Thriller,235.02198615384614,4
21 Grams,Drama-Crime-Thriller,202.139195,5
I Can't Carry This Anymore,Drama-Documentary,2325.0,1
The Battles of the Coronel and Falkland Islands,Drama-Documentary,289.26115815148285,2
Guadalupe,Drama-Documentary,0.5707611691882888,3
"150 Miles of Rotting, Rutted, Lumpy, Dilapidated Pavement",Drama-Documentary-Fantasy,300.0,1
Old Home on the Corner,Drama-Documentary-Fantasy,150.0,2
Man Hamsarash Hastam,Drama-Family,9900.0,1
Yajamana,Drama-Family,3900.0,2
Felicity Land,Drama-Family,1900.0,3
Shatamanam Bhavati,Drama-Family,1725.0,4
Wonder,Drama-Family,1429.68859,5
An American Tail,Drama-Family-Animation-Adventure-Music,839.3555777777777,1
Bojhena Shey Bojhena,Drama-Family-Comedy-Romance,2800.0,1
Sudakshinar Saree,Drama-Family-Documentary,85.71428571428571,1
Soggade Chinni Nayana,Drama-Family-Fantasy,466.6666666666667,1
It's a Wonderful Life,Drama-Family-Fantasy,203.27433962264152,2
Tuck Everlasting,Drama-Family-Fantasy-Romance,27.720493333333334,1
Oliver!,Drama-Family-Music,274.02877,1
The Sound of Music,Drama-Family-Music-Romance,3390.4181219512197,1
Monocerus,Drama-Family-Mystery,40.0,1
The Greatest Show on Earth,Drama-Family-Romance,800.0,1
The Last Song,Drama-Family-Romance,345.68523500000003,2
Kaavalan,Drama-Family-Romance,138.0952380952381,3
The Man in the Moon,Drama-Family-Romance,130.57869268762488,4
Totally True Love,Drama-Family-Romance,26.09706612653997,5
Dil Dhadakne Do,Drama-Family-Romance-Comedy,207.69230769230768,1
Save the Last Dance,Drama-Family-Romance-Music,913.1293,1
A Ghost Story,Drama-Fantasy,3659.3179999999998,1
The Shack,Drama-Fantasy,1093.866075,2
Beasts of the Southern Wild,Drama-Fantasy,1072.6525555555556,3
Field of Dreams,Drama-Fantasy,462.8775,4
Hereafter,Drama-Fantasy,113.91266,5
Along with the Gods: The Two Worlds,Drama-Fantasy-Action,1176.8740109289618,1
Along with the Gods: The Last 49 Days,Drama-Fantasy-Action,516.3399453551913,2
Evidence Of A Haunting,Drama-Fantasy-Horror,117.896,1
Queen of the Damned,Drama-Fantasy-Horror,29.940314285714287,2
I Was a Teenage Werewolf,Drama-Fantasy-Horror-Science Fiction,2339.0243902439024,1
Exorcist II: The Heretic,Drama-Fantasy-Horror-Thriller,119.63672857142858,1
Rita's Last Fairy Tale,Drama-Fantasy-Mystery,143.4685,1
Lady in the Water,Drama-Fantasy-Mystery,3.978812857142857,2
The Shape of Water,Drama-Fantasy-Romance,899.9469487179488,1
Beastly,Drama-Fantasy-Romance,154.13107647058823,2
The Curious Case of Benjamin Button,Drama-Fantasy-Romance,122.62138866666668,3
Wings of Desire,Drama-Fantasy-Romance,28.40556,4
Phenomenon,Drama-Fantasy-Romance-Science Fiction,375.11369375000004,1
Elegía a un amigo,Drama-Fantasy-Thriller,500.0,1
The Lighthouse,Drama-Fantasy-Thriller-Horror,64.75671818181819,1
Sleepy Hollow,Drama-Fantasy-Thriller-Mystery-Horror,106.071502,1
Dead Man,Drama-Fantasy-Western,1053.3333333333333,1
The King's Speech,Drama-History,2661.4103266666666,1
Dallas Buyers Club,Drama-History,2029.4635199999998,2
Hidden Figures,Drama-History,1645.5903280000002,3
Chariots of Fire,Drama-History,972.2346181818182,4
Of Gods and Men,Drama-History,935.601675,5
Airlift,Drama-History-Action,1222.2222222222222,1
Dragon: The Bruce Lee Story,Drama-History-Action,353.66959285714285,2
Apollo 13,Drama-History-Adventure,583.1498711538462,1
Vice,Drama-History-Comedy,26.789146666666667,1
The Clan,Drama-History-Crime,482.3427142857143,1
Gangs of New York,Drama-History-Crime,93.772504,2
United 93,Drama-History-Crime-Thriller-Action,408.5739733333333,1
How Green Was My Valley,Drama-History-Family,380.0,1
The King Is Dancing,Drama-History-Music,1425.2380952380954,1
Amistad,Drama-History-Mystery,22.859558333333332,1
All the President's Men,Drama-History-Mystery-Thriller,730.5882352941177,1
Padmaavat,Drama-History-Romance,326.9283677419355,1
Quo Vadis,Drama-History-Romance,175.96746687655778,2
The Duchess,Drama-History-Romance,143.84509167883883,3
Queen Christina,Drama-History-Romance,134.29084380610414,4
A Royal Affair,Drama-History-Romance,84.48746249999999,5
For Whom the Bell Tolls,Drama-History-Romance-Thriller-Adventure-War,493.33333333333337,1
1987: When the Day Comes,Drama-History-Thriller,903.6102128696782,1
World Trade Center,Drama-History-Thriller,151.14953538461538,2
El Filibusterismo,Drama-History-Thriller,50.0,3
The Birth of a Nation,Drama-History-War,10900.0,1
The Bridge on the River Kwai,Drama-History-War,1396.9333333333334,2
Schindler's List,Drama-History-War,1360.7525772727274,3
Saving Private Ryan,Drama-History-War,588.3441557142858,4
Das Boot,Drama-History-War,507.1428571428571,5
The Patriot,Drama-History-War-Action,95.72212909090909,1
The Babadook,Drama-Horror,415.627,1
Sweeney Todd: The Demon Barber of Fleet Street,Drama-Horror,204.0,2
Carrie,Drama-Horror,174.64762666666667,3
Hell House,Drama-Horror,146.0,4
The Attachment,Drama-Horror,100.0,5
The Devil's Rejects,Drama-Horror-Crime,198.5979857142857,1
It Comes at Night,Drama-Horror-Mystery,285.61861999999996,1
Phoonk,Drama-Horror-Mystery,268.0,2
mother!,Drama-Horror-Mystery,96.77999333333334,3
"Hush... Hush, Sweet Charlotte",Drama-Horror-Mystery,81.81818181818183,4
The Mothman Prophecies,Drama-Horror-Mystery,72.828996875,5
What Lies Beneath,Drama-Horror-Mystery-Thriller,191.420351,1
The Skeleton Key,Drama-Horror-Mystery-Thriller,118.56723488372094,2
She's Mine,Drama-Horror-Romance,1733.3333333333333,1
Frankenstein,Drama-Horror-Science Fiction,4023.711340206186,1
"The Beast From 20,000 Fathoms",Drama-Horror-Science Fiction,2280.952380952381,2
The Bride of Frankenstein,Drama-Horror-Science Fiction,407.9365079365079,3
The Fly,Drama-Horror-Science Fiction,328.57142857142856,4
Poison,Drama-Horror-Science Fiction,143.80960000000002,5
Mary Shelley's Frankenstein,Drama-Horror-Science Fiction-Romance,148.90288,1
Godsend,Drama-Horror-Science Fiction-Thriller,20.482684000000003,1
Dreamcatcher,Drama-Horror-Science Fiction-Thriller,11.323529411764707,2
The Reflection,Drama-Horror-Thriller,7400.0,1
Rosemary's Baby,Drama-Horror-Thriller,943.6070625,2
White Noise,Drama-Horror-Thriller,811.9641899999999,3
The Woman in Black,Drama-Horror-Thriller,651.3572705882353,4
The Eye,Drama-Horror-Thriller,383.4193333333333,5
October Moon,Drama-Horror-Thriller-Romance,207.6923076923077,1
Secret Superstar,Drama-Music,95800.27175811432,1
Hamood Habibi,Drama-Music,9900.0,2
Saturday Night Fever,Drama-Music,6674.662399999999,3
BlackJack,Drama-Music,4822.054545454545,4
The Singing Fool,Drama-Music,2849.484536082474,5
Mr. Holland's Opus,Drama-Music-Family,242.8063580645161,1
Straight Outta Compton,Drama-Music-History,620.1249678571428,1
Once,Drama-Music-Romance,12844.070625,1
Dirty Dancing,Drama-Music-Romance,3476.2873666666665,2
A Star Is Born,Drama-Music-Romance,1233.3333333333335,3
The Broadway Melody,Drama-Music-Romance,1049.8680738786281,4
Purple Rain,Drama-Music-Romance,849.9024583333334,5
We Are Your Friends,Drama-Music-Romance-Comedy,256.10450000000003,1
Mask,Drama-Mystery,900.0,1
Brick,Drama-Mystery,725.1061052631579,2
West of Zanzibar,Drama-Mystery,255.59845559845562,3
Exotica,Drama-Mystery,111.05179999999999,4
Laura,Drama-Mystery,96.07843137254902,5
Witness for the Prosecution,Drama-Mystery-Crime,200.0,1
Jacob's Ladder,Drama-Mystery-Horror,3.8605760000000005,1
Lone Star,Drama-Mystery-Romance,165.39926,1
Loft,Drama-Mystery-Romance,119.0804301075269,2
The Prestige,Drama-Mystery-Science Fiction,174.1907775,1
The X Files: I Want to Believe,Drama-Mystery-Science Fiction-Thriller,131.21126999999998,1
Mohey,Drama-Mystery-Thriller,800.0,1
The Invisible Guest,Drama-Mystery-Thriller,650.0,2
The Firm,Drama-Mystery-Thriller,543.4484928571429,3
Gosford Park,Drama-Mystery-Thriller,343.2022424242424,4
The Village,Drama-Mystery-Thriller,327.8292,5
Kiss the Girls,Drama-Mystery-Thriller-Crime,124.1773074074074,1
The Bone Collector,Drama-Mystery-Thriller-Crime,107.52555479452054,2
High Crimes,Drama-Mystery-Thriller-Crime,51.86145238095238,3
The Detective,Drama-Mystery-Thriller-Crime,44.766146993318486,4
Before I Fall,Drama-Mystery-Thriller-Fantasy,454.95372,1
The Devil's Advocate,Drama-Mystery-Thriller-Horror,168.3239649122807,1
Destined for Greatness,Drama-Mystery-Thriller-Music,1580.0,1
A Soldier's Story,Drama-Mystery-War-Crime,263.6891166666667,1
The Hateful Eight,Drama-Mystery-Western,254.00026590909093,1
To the Wonder,Drama-Romance,524556.25,1
"Aloha, Bobby and Rose",Drama-Romance,58233.333333333336,2
...And God Created Woman,Drama-Romance,10900.0,3
In the Mood for Love,Drama-Romance,8469.968666666666,4
Fireproof,Drama-Romance,6591.2634,5
Samson and Delilah,Drama-Romance-Adventure,283.33333333333337,1
The King and I,Drama-Romance-Adventure-Music,368.1318681318681,1
The Man from Snowy River,Drama-Romance-Adventure-Western-Family,490.2692285714286,1
Bus Stop,Drama-Romance-Comedy,3204.5454545454545,1
An Unmarried Woman,Drama-Romance-Comedy,854.2743538767395,2
The Sessions,Drama-Romance-Comedy,813.8337999999999,3
Dil To Pagal Hai,Drama-Romance-Comedy,746.1538461538462,4
Fidaa,Drama-Romance-Comedy,466.6666666666667,5
Drumline,Drama-Romance-Comedy-Music,187.94242500000001,1
Queen & Slim,Drama-Romance-Crime,139.01588,1
The Best Offer,Drama-Romance-Crime,85.27219259259259,2
About Time,Drama-Romance-Fantasy,625.837075,1
The Time Traveler's Wife,Drama-Romance-Fantasy,159.85746666666668,2
